MovieID,budget,company,companyID,country,director,genre,gross,Movie,rating,Released Date,runtime,score,Actor,votes,writer,year
Black MassJohnny Depp2015,53000000,Cross Creek Pictures,Cross Creek PicturesUSA,USA,Scott Cooper,Biography,62575678,Black Mass,R,9/18/2015,123,6.9,Johnny Depp,140407,Mark Mallouk,2015
Crimson PeakMia Wasikowska2015,55000000,Double Dare You (DDY),Double Dare You (DDY)USA,USA,Guillermo del Toro,Drama,31056945,Crimson Peak,R,10/16/2015,119,6.5,Mia Wasikowska,102529,Guillermo del Toro,2015
RevanchaJake Gyllenhaal2015,30000000,Escape Artists,Escape ArtistsHong Kong,Hong Kong,Antoine Fuqua,Drama,52421953,Revancha,R,7/24/2015,124,7.4,Jake Gyllenhaal,176502,Kurt Sutter,2015
The InvitationLogan Marshall-Green2015,0,Gamechanger Films,Gamechanger FilmsUSA,USA,Karyn Kusama,Drama,231703,The Invitation,NOT RATED,4/8/2016,100,6.7,Logan Marshall-Green,46822,Phil Hay,2015
The DressmakerKate Winslet2015,0,Screen Australia,Screen AustraliaAustralia,Australia,Jocelyn Moorhouse,Comedy,2021399,The Dressmaker,R,10/29/2015,119,7.1,Kate Winslet,36647,Rosalie Ham,2015
CreedMichael B. Jordan2015,35000000,Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM)USA,USA,Ryan Coogler,Drama,109767581,Creed,PG-13,11/25/2015,133,7.6,Michael B. Jordan,182827,Ryan Coogler,2015
InsurgentShailene Woodley2015,110000000,Summit Entertainment,Summit EntertainmentUSA,USA,Robert Schwentke,Action,130179072,Insurgent,PG-13,3/20/2015,119,6.3,Shailene Woodley,178165,Brian Duffield,2015
Hitman: Agent 47Rupert Friend2015,35000000,Twentieth Century Fox Film Corporation,Twentieth Century Fox Film CorporationUSA,USA,Aleksander Bach,Action,22464430,Hitman: Agent 47,R,8/21/2015,96,5.7,Rupert Friend,72970,Skip Woods,2015
The DUFFMae Whitman2015,8500000,CBS Films,CBS FilmsUSA,USA,Ari Sandel,Comedy,34017854,The DUFF,PG-13,2/20/2015,101,6.5,Mae Whitman,60469,Josh A. Cagan,2015
Esta chica es un desastreAmy Schumer2015,35000000,Universal Pictures,Universal PicturesJapan,Japan,Judd Apatow,Comedy,110212700,Esta chica es un desastre,R,7/17/2015,125,6.3,Amy Schumer,110244,Amy Schumer,2015
The GiftJason Bateman2015,5000000,Blumhouse Productions,Blumhouse ProductionsUSA,USA,Joel Edgerton,Drama,43771291,The Gift,R,8/7/2015,108,7.1,Jason Bateman,103554,Joel Edgerton,2015
Punto de quiebreEdgar Ramírez2015,105000000,Alcon Entertainment,Alcon EntertainmentChina,China,Ericson Core,Action,28782481,Punto de quiebre,PG-13,12/25/2015,114,5.3,Edgar Ramírez,46887,Kurt Wimmer,2015
Hotel Transylvania 2Adam Sandler2015,80000000,Columbia Pictures,Columbia PicturesUSA,USA,Genndy Tartakovsky,Animation,169700110,Hotel Transylvania 2,PG,9/25/2015,89,6.7,Adam Sandler,73328,Robert Smigel,2015
Daddy's HomeWill Ferrell2015,50000000,Paramount Pictures,Paramount PicturesUSA,USA,Sean Anders,Comedy,150357137,Daddy's Home,PG-13,12/25/2015,96,6.1,Will Ferrell,72842,Brian Burns,2015
The Stanford Prison ExperimentEzra Miller2015,0,Coup d'Etat Films,Coup d'Etat FilmsUSA,USA,Kyle Patrick Alvarez,Biography,643557,The Stanford Prison Experiment,R,7/17/2015,122,6.9,Ezra Miller,23757,Tim Talbott,2015
Bridge of SpiesTom Hanks2015,40000000,DreamWorks,DreamWorksUSA,USA,Steven Spielberg,Drama,72313754,Bridge of Spies,PG-13,10/16/2015,142,7.6,Tom Hanks,227862,Matt Charman,2015
Steve JobsMichael Fassbender2015,30000000,Universal Pictures,Universal PicturesUK,UK,Danny Boyle,Biography,17750583,Steve Jobs,R,10/23/2015,122,7.2,Michael Fassbender,121579,Aaron Sorkin,2015
VacationEd Helms2015,31000000,BenderSpink,BenderSpinkUSA,USA,John Francis Daley,Adventure,58884188,Vacation,R,7/29/2015,99,6.1,Ed Helms,77487,Jonathan Goldstein,2015
The Last Witch HunterVin Diesel2015,90000000,Summit Entertainment,Summit EntertainmentUSA,USA,Breck Eisner,Action,27367660,The Last Witch Hunter,PG-13,10/23/2015,106,6,Vin Diesel,74795,Cory Goodman,2015
Fantastic FourMiles Teller2015,120000000,Twentieth Century Fox Film Corporation,Twentieth Century Fox Film CorporationUSA,USA,Josh Trank,Action,56117548,Fantastic Four,PG-13,8/7/2015,100,4.3,Miles Teller,125934,Jeremy Slater,2015
FocusWill Smith2015,50100000,Kramer & Sigman Films,Kramer & Sigman FilmsUSA,USA,Glenn Ficarra,Comedy,53862963,Focus,R,2/27/2015,105,6.6,Will Smith,171771,Glenn Ficarra,2015
The InternRobert De Niro2015,35000000,Waverly Films,Waverly FilmsUSA,USA,Nancy Meyers,Comedy,75764672,The Intern,PG-13,9/25/2015,121,7.1,Robert De Niro,166416,Nancy Meyers,2015
ChappieSharlto Copley2015,49000000,Columbia Pictures,Columbia PicturesSouth Africa,South Africa,Neill Blomkamp,Action,31569268,Chappie,R,3/6/2015,120,6.9,Sharlto Copley,194639,Neill Blomkamp,2015
BrooklynSaoirse Ronan2015,11000000,Wildgaze Films,Wildgaze FilmsUK,UK,John Crowley,Drama,38317535,Brooklyn,PG-13,11/25/2015,117,7.5,Saoirse Ronan,99195,Nick Hornby,2015
MinionsSandra Bullock2015,74000000,Illumination Entertainment,Illumination EntertainmentUSA,USA,Kyle Balda,Animation,336045770,Minions,PG,7/10/2015,91,6.4,Sandra Bullock,169228,Brian Lynch,2015
AlohaBradley Cooper2015,37000000,Columbia Pictures,Columbia PicturesUSA,USA,Cameron Crowe,Comedy,20991497,Aloha,PG-13,5/29/2015,105,5.4,Bradley Cooper,46828,Cameron Crowe,2015
DemolitionJake Gyllenhaal2015,10000000,Black Label Media,Black Label MediaUSA,USA,Jean-Marc Vallée,Comedy,1978592,Demolition,R,4/8/2016,101,7,Jake Gyllenhaal,64109,Bryan Sipe,2015
Magic Mike XXLChanning Tatum2015,14800000,Warner Bros.,Warner Bros.USA,USA,Gregory Jacobs,Comedy,66013057,Magic Mike XXL,R,7/1/2015,115,5.6,Channing Tatum,44006,Reid Carolin,2015
Green RoomAnton Yelchin2015,5000000,Broad Green Pictures,Broad Green PicturesUSA,USA,Jeremy Saulnier,Crime,3219029,Green Room,R,5/13/2016,95,7,Anton Yelchin,69349,Jeremy Saulnier,2015
The Longest RideScott Eastwood2015,34000000,Fox 2000 Pictures,Fox 2000 PicturesUSA,USA,George Tillman Jr.,Drama,37432299,The Longest Ride,PG-13,4/10/2015,123,7.1,Scott Eastwood,61182,Nicholas Sparks,2015
In the Heart of the SeaChris Hemsworth2015,100000000,Warner Bros.,Warner Bros.USA,USA,Ron Howard,Action,25020758,In the Heart of the Sea,PG-13,12/11/2015,122,6.9,Chris Hemsworth,94603,Charles Leavitt,2015
JoyJennifer Lawrence2015,60000000,Fox 2000 Pictures,Fox 2000 PicturesUSA,USA,David O. Russell,Biography,56451232,Joy,PG-13,12/25/2015,124,6.6,Jennifer Lawrence,102242,David O. Russell,2015
PixelsAdam Sandler2015,88000000,Columbia Pictures,Columbia PicturesUSA,USA,Chris Columbus,Action,78747585,Pixels,PG-13,7/24/2015,105,5.6,Adam Sandler,106004,Tim Herlihy,2015
Paper TownsNat Wolff2015,12000000,Fox 2000 Pictures,Fox 2000 PicturesUSA,USA,Jake Schreier,Drama,32000304,Paper Towns,PG-13,7/24/2015,109,6.3,Nat Wolff,76635,Scott Neustadter,2015
ConcussionWill Smith2015,35000000,"Cantillon Company, The","Cantillon Company, TheUK",UK,Peter Landesman,Biography,34531832,Concussion,PG-13,12/25/2015,123,7.1,Will Smith,64629,Peter Landesman,2015
Get HardWill Ferrell2015,40000000,Gary Sanchez Productions,Gary Sanchez ProductionsUSA,USA,Etan Cohen,Comedy,90411453,Get Hard,R,3/27/2015,100,6,Will Ferrell,98662,Jay Martel,2015
Ted 2Mark Wahlberg2015,68000000,Universal Pictures,Universal PicturesUSA,USA,Seth MacFarlane,Comedy,81476385,Ted 2,R,6/26/2015,115,6.3,Mark Wahlberg,143077,Seth MacFarlane,2015
The Diary of a Teenage GirlBel Powley2015,2000000,Caviar,CaviarUSA,USA,Marielle Heller,Drama,1477002,The Diary of a Teenage Girl,R,8/28/2015,102,6.9,Bel Powley,22916,Phoebe Gloeckner,2015
GoosebumpsJack Black2015,58000000,Columbia Pictures,Columbia PicturesUSA,USA,Rob Letterman,Adventure,80080379,Goosebumps,PG,10/16/2015,103,6.3,Jack Black,59906,Darren Lemke,2015
Hardcore: Misión extremaSharlto Copley2015,2000000,Bazelevs Production,Bazelevs ProductionRussia,Russia,Ilya Naishuller,Action,9244565,Hardcore: Misión extrema,R,4/8/2016,96,6.7,Sharlto Copley,65051,Ilya Naishuller,2015
YouthMichael Caine2015,0,Indigo Film,Indigo FilmItaly,Italy,Paolo Sorrentino,Comedy,2698509,Youth,R,12/4/2015,124,7.3,Michael Caine,55177,Paolo Sorrentino,2015
Scouts Guide to the Zombie ApocalypseTye Sheridan2015,15000000,Broken Road Productions,Broken Road ProductionsUSA,USA,Christopher Landon,Action,3635292,Scouts Guide to the Zombie Apocalypse,R,10/30/2015,93,6.3,Tye Sheridan,33629,Carrie Lee Wilson,2015
Crimenes ocultosTom Hardy2015,50000000,Worldview Entertainment,Worldview EntertainmentCzech Republic,Czech Republic,Daniel Espinosa,Crime,1206135,Crimenes ocultos,R,4/24/2015,137,6.5,Tom Hardy,50379,Richard Price,2015
PanLevi Miller2015,150000000,Warner Bros.,Warner Bros.USA,USA,Joe Wright,Adventure,35088320,Pan,PG,10/9/2015,111,5.8,Levi Miller,49650,Jason Fuchs,2015
MacbethMichael Fassbender2015,15000000,See-Saw Films,See-Saw FilmsUK,UK,Justin Kurzel,Drama,1108247,Macbeth,R,12/11/2015,113,6.7,Michael Fassbender,43481,Todd Louiso,2015
Knight of CupsChristian Bale2015,0,Dogwood Films,Dogwood FilmsUSA,USA,Terrence Malick,Drama,558402,Knight of Cups,R,3/4/2016,118,5.7,Christian Bale,18771,Terrence Malick,2015
La noche del demonio: Capitulo 3Dermot Mulroney2015,10000000,Gramercy Pictures (I),Gramercy Pictures (I)Canada,Canada,Leigh Whannell,Horror,52218558,La noche del demonio: Capitulo 3,PG-13,6/5/2015,97,6.1,Dermot Mulroney,67298,Leigh Whannell,2015
Bajo la arenaRoland Møller2015,0,Nordisk Film,Nordisk FilmDenmark,Denmark,Martin Zandvliet,Drama,434640,Bajo la arena,R,5/26/2017,100,7.8,Roland Møller,17582,Martin Zandvliet,2015
No EscapeLake Bell2015,16200000,Bold Films,Bold FilmsUSA,USA,John Erick Dowdle,Action,27285953,No Escape,R,8/26/2015,103,6.8,Lake Bell,61262,John Erick Dowdle,2015
Self/lessRyan Reynolds2015,26000000,Endgame Entertainment,Endgame EntertainmentUSA,USA,Tarsem Singh,Action,12276810,Self/less,PG-13,7/10/2015,117,6.5,Ryan Reynolds,70564,Àlex Pastor,2015
Mr. RightAnna Kendrick2015,8000000,Amasia Entertainment,Amasia EntertainmentUSA,USA,Paco Cabezas,Action,25369,Mr. Right,R,4/8/2016,95,6.3,Anna Kendrick,33496,Max Landis,2015
Sleeping with Other PeopleJason Sudeikis2015,0,Gloria Sanchez Productions,Gloria Sanchez ProductionsUSA,USA,Leslye Headland,Comedy,814775,Sleeping with Other People,R,8/12/2015,101,6.5,Jason Sudeikis,29326,Leslye Headland,2015
Un hombre gruñónRolf Lassgård2015,0,Tre Vänner Produktion AB,Tre Vänner Produktion ABSweden,Sweden,Hannes Holm,Comedy,3358518,Un hombre gruñón,PG-13,9/30/2016,116,7.7,Rolf Lassgård,25808,Hannes Holm,2015
Secret in Their EyesChiwetel Ejiofor2015,19500000,IM Global,IM GlobalUSA,USA,Billy Ray,Crime,20180155,Secret in Their Eyes,PG-13,11/20/2015,111,6.2,Chiwetel Ejiofor,29254,Billy Ray,2015
The Night BeforeJoseph Gordon-Levitt2015,25000000,Columbia Pictures,Columbia PicturesUSA,USA,Jonathan Levine,Adventure,43035725,The Night Before,R,11/20/2015,101,6.4,Joseph Gordon-Levitt,45947,Jonathan Levine,2015
The Good DinosaurJeffrey Wright2015,200000000,Pixar Animation Studios,Pixar Animation StudiosUSA,USA,Peter Sohn,Animation,123087120,The Good Dinosaur,PG,11/25/2015,93,6.7,Jeffrey Wright,80711,Bob Peterson,2015
RegressionEthan Hawke2015,0,Mod Producciones,Mod ProduccionesSpain,Spain,Alejandro Amenábar,Crime,54734,Regression,R,10/2/2015,106,5.7,Ethan Hawke,28090,Alejandro Amenábar,2015
HomeJim Parsons2015,135000000,DreamWorks Animation,DreamWorks AnimationUSA,USA,Tim Johnson,Animation,177397510,Home,PG,3/27/2015,94,6.7,Jim Parsons,79374,Tom J. Astle,2015
The WalkJoseph Gordon-Levitt2015,35000000,Sony Pictures Entertainment (SPE),Sony Pictures Entertainment (SPE)USA,USA,Robert Zemeckis,Adventure,10137502,The Walk,PG,10/9/2015,123,7.3,Joseph Gordon-Levitt,97203,Robert Zemeckis,2015
Victor FrankensteinDaniel Radcliffe2015,40000000,Davis Entertainment,Davis EntertainmentUSA,USA,Paul McGuigan,Drama,5775076,Victor Frankenstein,PG-13,11/25/2015,110,6,Daniel Radcliffe,40525,Max Landis,2015
The Blackcoat's DaughterEmma Roberts2015,0,Paris Film,Paris FilmCanada,Canada,Oz Perkins,Horror,19980,The Blackcoat's Daughter,R,2/16/2017,93,5.8,Emma Roberts,6768,Oz Perkins,2015
KrampusAdam Scott2015,15000000,Legendary Entertainment,Legendary EntertainmentUSA,USA,Michael Dougherty,Comedy,42592530,Krampus,PG-13,12/4/2015,98,6.2,Adam Scott,44393,Todd Casey,2015
Me and Earl and the Dying GirlThomas Mann2015,8000000,Indian Paintbrush,Indian PaintbrushUSA,USA,Alfonso Gomez-Rejon,Comedy,6743776,Me and Earl and the Dying Girl,PG-13,7/1/2015,105,7.8,Thomas Mann,96689,Jesse Andrews,2015
High-RiseTom Hiddleston2015,0,HanWay Films,HanWay FilmsUK,UK,Ben Wheatley,Drama,343139,High-Rise,R,4/28/2016,119,5.7,Tom Hiddleston,28067,Amy Jump,2015
Jane Got a GunNatalie Portman2015,25000000,1821 Pictures,1821 PicturesUSA,USA,Gavin O'Connor,Action,1512815,Jane Got a Gun,R,1/29/2016,98,5.9,Natalie Portman,15689,Brian Duffield,2015
El transportador recargadoEd Skrein2015,25000000,EuropaCorp,EuropaCorpFrance,France,Camille Delamarre,Action,16027866,El transportador recargado,PG-13,9/4/2015,96,5.1,Ed Skrein,32420,Adam Cooper,2015
EntourageAdrian Grenier2015,30000000,Warner Bros.,Warner Bros.USA,USA,Doug Ellin,Comedy,32361416,Entourage,R,6/3/2015,104,6.6,Adrian Grenier,66336,Doug Ellin,2015
DopeShameik Moore2015,7000000,Forest Whitaker's Significant Productions,Forest Whitaker's Significant ProductionsUSA,USA,Rick Famuyiwa,Comedy,17474107,Dope,R,6/19/2015,103,7.3,Shameik Moore,69552,Rick Famuyiwa,2015
Run All NightLiam Neeson2015,50000000,Warner Bros.,Warner Bros.USA,USA,Jaume Collet-Serra,Action,26442251,Run All Night,R,3/13/2015,114,6.6,Liam Neeson,85225,Brad Ingelsby,2015
True StoryJames Franco2015,0,Regency Enterprises,Regency EnterprisesUSA,USA,Rupert Goold,Crime,4715819,True Story,R,4/17/2015,99,6.3,James Franco,44237,Rupert Goold,2015
A Bigger SplashTilda Swinton2015,0,Frenesy Film Company,Frenesy Film CompanyItaly,Italy,Luca Guadagnino,Drama,1982505,A Bigger Splash,R,5/13/2016,125,6.4,Tilda Swinton,16900,David Kajganich,2015
Far from the Madding CrowdCarey Mulligan2015,0,Fox Searchlight Pictures,Fox Searchlight PicturesUK,UK,Thomas Vinterberg,Drama,12229314,Far from the Madding Crowd,PG-13,5/22/2015,119,7.1,Carey Mulligan,36196,Thomas Hardy,2015
Frente al marBrad Pitt2015,10000000,Universal Pictures,Universal PicturesFrance,France,Angelina Jolie,Drama,531009,Frente al mar,R,1/1/2016,122,5.2,Brad Pitt,13055,Angelina Jolie,2015
Eye in the SkyHelen Mirren2015,13000000,Raindog Films,Raindog FilmsUK,UK,Gavin Hood,Drama,18700837,Eye in the Sky,R,4/1/2016,102,7.3,Helen Mirren,61722,Guy Hibbert,2015
EqualsNicholas Hoult2015,16000000,Freedom Media,Freedom MediaUSA,USA,Drake Doremus,Drama,32095,Equals,PG-13,5/26/2016,101,6,Nicholas Hoult,18681,Nathan Parker,2015
The Wedding RingerKevin Hart2015,23000000,LStar Capital,LStar CapitalUSA,USA,Jeremy Garelick,Comedy,64460211,The Wedding Ringer,R,1/16/2015,101,6.7,Kevin Hart,60737,Jeremy Garelick,2015
The Man Who Knew InfinityDev Patel2015,0,Edward R. Pressman Film,Edward R. Pressman FilmUK,UK,Matt Brown,Biography,3866794,The Man Who Knew Infinity,PG-13,4/29/2016,108,7.2,Dev Patel,33630,Matt Brown,2015
We Are Your FriendsZac Efron2015,2000000,StudioCanal,StudioCanalUK,UK,Max Joseph,Drama,3590010,We Are Your Friends,R,8/28/2015,96,6.2,Zac Efron,27695,Max Joseph,2015
Beasts of No NationAbraham Attah2015,6000000,"Princess Grace Foundation, The","Princess Grace Foundation, TheUSA",USA,Cary Fukunaga,Drama,83861,Beasts of No Nation,NOT RATED,10/16/2015,137,7.8,Abraham Attah,52905,Cary Fukunaga,2015
SistersAmy Poehler2015,30000000,Little Stranger,Little StrangerUSA,USA,Jason Moore,Comedy,87044645,Sisters,R,12/18/2015,118,6,Amy Poehler,52137,Paula Pell,2015
Tale of TalesSalma Hayek2015,0,Archimede,ArchimedeItaly,Italy,Matteo Garrone,Drama,80809,Tale of Tales,R,4/22/2016,134,6.4,Salma Hayek,18674,Giambattista Basile,2015
American UltraJesse Eisenberg2015,28000000,PalmStar Media,PalmStar MediaUSA,USA,Nima Nourizadeh,Action,14434604,American Ultra,R,8/21/2015,100,6.1,Jesse Eisenberg,67391,Max Landis,2015
Woman in GoldHelen Mirren2015,11000000,Origin Pictures,Origin PicturesUK,UK,Simon Curtis,Biography,33305037,Woman in Gold,PG-13,4/10/2015,109,7.3,Helen Mirren,42052,Alexi Kaye Campbell,2015
Into the ForestEllen Page2015,0,Rhombus Media,Rhombus MediaCanada,Canada,Patricia Rozema,Drama,6438,Into the Forest,R,7/29/2016,101,5.9,Ellen Page,11816,Patricia Rozema,2015
AnomalisaDavid Thewlis2015,8000000,Harmonius Claptrap,Harmonius ClaptrapUSA,USA,Duke Johnson,Animation,3442820,Anomalisa,R,2/5/2016,90,7.2,David Thewlis,47499,Charlie Kaufman,2015
Project AlmanacAmy Landecker2015,12000000,Insurge Pictures,Insurge PicturesUSA,USA,Dean Israelite,Sci-Fi,22331028,Project Almanac,PG-13,1/30/2015,106,6.4,Amy Landecker,65169,Jason Pagan,2015
Irrational ManJoaquin Phoenix2015,11000000,Gravier Productions,Gravier ProductionsUSA,USA,Woody Allen,Comedy,4027764,Irrational Man,R,8/7/2015,95,6.6,Joaquin Phoenix,42507,Woody Allen,2015
The GunmanSean Penn2015,40000000,StudioCanal,StudioCanalUSA,USA,Pierre Morel,Action,10640645,The Gunman,R,3/20/2015,115,5.8,Sean Penn,32345,Jean-Patrick Manchette,2015
The Boy Next DoorJennifer Lopez2015,4000000,Universal Pictures,Universal PicturesUSA,USA,Rob Cohen,Mystery,35385560,The Boy Next Door,R,1/23/2015,91,4.7,Jennifer Lopez,31057,Barbara Curry,2015
La última olaKristoffer Joner2015,0,Fantefilm,FantefilmNorway,Norway,Roar Uthaug,Action,176637,La última ola,R,7/29/2016,105,6.7,Kristoffer Joner,20509,John Kåre Raake,2015
MortdecaiJohnny Depp2015,60000000,OddLot Entertainment,OddLot EntertainmentUK,UK,David Koepp,Action,7605668,Mortdecai,R,1/23/2015,107,5.5,Johnny Depp,54191,Eric Aronson,2015
TrumboBryan Cranston2015,15000000,Bleecker Street Films,Bleecker Street FilmsUSA,USA,Jay Roach,Biography,7857741,Trumbo,R,11/27/2015,124,7.5,Bryan Cranston,60593,John McNamara,2015
Sinister 2James Ransone2015,10000000,Entertainment One,Entertainment OneUSA,USA,Ciarán Foy,Horror,27736779,Sinister 2,R,8/21/2015,97,5.3,James Ransone,33723,Scott Derrickson,2015
El principitoJeff Bridges2015,81200000,Onyx Films,Onyx FilmsFrance,France,Mark Osborne,Animation,1339152,El principito,PG,8/5/2016,108,7.8,Jeff Bridges,41751,Irena Brignull,2015
The BronzeMelissa Rauch2015,3500000,Duplass Brothers Productions,Duplass Brothers ProductionsUSA,USA,Bryan Buckley,Comedy,615654,The Bronze,R,3/18/2016,100,6,Melissa Rauch,7520,Melissa Rauch,2015
PoltergeistSam Rockwell2015,35000000,Fox 2000 Pictures,Fox 2000 PicturesUSA,USA,Gil Kenan,Horror,47425125,Poltergeist,PG-13,5/22/2015,93,4.9,Sam Rockwell,47376,David Lindsay-Abaire,2015
A Walk in the WoodsRobert Redford2015,8000000,Route One Entertainment,Route One EntertainmentUSA,USA,Ken Kwapis,Adventure,29467855,A Walk in the Woods,R,9/2/2015,104,6.3,Robert Redford,18661,Michael Arndt,2015
Los 33Antonio Banderas2015,26000000,Alcon Entertainment,Alcon EntertainmentChile,Chile,Patricia Riggen,Biography,12188642,Los 33,PG-13,11/13/2015,127,6.9,Antonio Banderas,27925,Mikko Alanne,2015
The SpongeBob Movie: Sponge Out of WaterTom Kenny2015,74000000,Paramount Animation,Paramount AnimationUSA,USA,Paul Tibbitt,Animation,162994032,The SpongeBob Movie: Sponge Out of Water,PG,2/6/2015,92,6,Tom Kenny,38659,Glenn Berger,2015
The Sea of TreesMatthew McConaughey2015,25000000,Bloom,BloomUSA,USA,Gus Van Sant,Drama,20083,The Sea of Trees,PG-13,8/26/2016,110,5.9,Matthew McConaughey,8519,Chris Sparling,2015
TangerineKitana Kiki Rodriguez2015,100000,Duplass Brothers Productions,Duplass Brothers ProductionsUSA,USA,Sean Baker,Comedy,701837,Tangerine,R,7/10/2015,88,7,Kitana Kiki Rodriguez,16597,Sean Baker,2015
BlackhatChris Hemsworth2015,70000000,Forward Pass,Forward PassUSA,USA,Michael Mann,Crime,7097125,Blackhat,R,1/16/2015,133,5.4,Chris Hemsworth,44249,Morgan Davis Foehl,2015
Born to Be BlueEthan Hawke2015,0,New Real Films,New Real FilmsCanada,Canada,Robert Budreau,Biography,667476,Born to Be Blue,R,3/30/2016,97,6.9,Ethan Hawke,5113,Robert Budreau,2015
Alvin and the Chipmunks: The Road ChipJason Lee2015,90000000,Fox 2000 Pictures,Fox 2000 PicturesUSA,USA,Walt Becker,Animation,85886987,Alvin and the Chipmunks: The Road Chip,PG,12/18/2015,100,5.1,Jason Lee,12069,Ross Bagdasarian,2015
BlackwayAnthony Hopkins2015,8000000,Enderby Entertainment,Enderby EntertainmentUSA,USA,Daniel Alfredson,Thriller,16458,Blackway,R,6/10/2016,90,5.2,Anthony Hopkins,4931,Castle Freeman Jr.,2015
The OvernightAdam Scott2015,0,Duplass Brothers Productions,Duplass Brothers ProductionsUSA,USA,Patrick Brice,Comedy,1100000,The Overnight,R,6/19/2015,79,6.1,Adam Scott,12642,Patrick Brice,2015
"Hello, My Name Is DorisSally Field2015",1000000,Red Crown Productions,Red Crown ProductionsUSA,USA,Michael Showalter,Comedy,14443077,"Hello, My Name Is Doris",R,4/1/2016,90,6.7,Sally Field,14007,Laura Terruso,2015
Hot PursuitReese Witherspoon2015,35000000,Metro-Goldwyn-Mayer (MGM),Metro-Goldwyn-Mayer (MGM)USA,USA,Anne Fletcher,Action,34507079,Hot Pursuit,PG-13,5/8/2015,87,5.1,Reese Witherspoon,40431,David Feeney,2015
