nconst,primaryName,primaryProfession,tconst
nm0001024,Nick Cassavetes,director,tt1078588
nm0001024,Nick Cassavetes,director,tt0138304
nm0001024,Nick Cassavetes,director,tt0426883
nm0001031,Claude Chabrol,director,tt0112769
nm0001038,Josh Charles,director,tt0097165
nm0001038,Josh Charles,director,tt0430105
nm0001038,Josh Charles,director,tt0257076
nm0001040,Joan Chen,director,tt0113492
nm0001040,Joan Chen,director,tt0110725
nm0001044,Rae Dawn Chong,director,tt0088939
nm0001044,Rae Dawn Chong,director,tt0088944
nm0001044,Rae Dawn Chong,director,tt1588334
nm0001044,Rae Dawn Chong,director,tt0082484
nm0001047,Michael Cimino,director,tt0090350
nm0001047,Michael Cimino,director,tt0080855
nm0001053,Ethan Coen,director,tt6412452
nm0001053,Ethan Coen,director,tt2042568
nm0001053,Ethan Coen,director,tt0116282
nm0001053,Ethan Coen,director,tt1019452
nm0001054,Joel Coen,director,tt2042568
nm0001054,Joel Coen,director,tt0116282
nm0001054,Joel Coen,director,tt6412452
nm0001060,Chris Columbus,director,tt0294870
nm0001060,Chris Columbus,director,tt0241527
nm0001060,Chris Columbus,director,tt0295297
nm0001060,Chris Columbus,director,tt1454029
nm0001064,Jason Connery,director,tt0184894
nm0001064,Jason Connery,director,tt1937506
nm0001066,Robert Conrad,director,tt0116705
nm0001068,Sofia Coppola,director,tt0159097
nm0001068,Sofia Coppola,director,tt0335266
nm0001069,Bud Cort,director,tt0200550
nm0001069,Bud Cort,director,tt0362270
nm0001071,Annie Costner,director,tt0099348
nm0001073,Courteney Cox,director,tt0120082
nm0001073,Courteney Cox,director,tt0134084
nm0001081,Cameron Crowe,director,tt0181875
nm0001081,Cameron Crowe,director,tt0105415
nm0001081,Cameron Crowe,director,tt0116695
nm0001081,Cameron Crowe,director,tt0259711
nm0001092,Mark Dacascos,director,tt0106761
nm0001092,Mark Dacascos,director,tt0107750
nm0001092,Mark Dacascos,director,tt0237534
nm0001092,Mark Dacascos,director,tt6146586
nm0001093,John Dahl,director,tt0128442
nm0001093,John Dahl,director,tt0110308
nm0001093,John Dahl,director,tt0105226
nm0001093,John Dahl,director,tt0097662
nm0001097,Charles Dance,director,tt2084970
nm0001097,Charles Dance,director,tt0107362
nm0001097,Charles Dance,director,tt0280707
nm0001102,Joe Dante,director,tt0087363
nm0001102,Joe Dante,director,tt0122718
nm0001102,Joe Dante,director,tt0093260
nm0001102,Joe Dante,director,tt0082533
nm0001103,Tony Danza,director,tt2229499
nm0001103,Tony Danza,director,tt0109127
nm0001104,Frank Darabont,director,tt0111161
nm0001104,Frank Darabont,director,tt0884328
nm0001104,Frank Darabont,director,tt0120689
nm0001108,Robert Davi,director,tt0089218
nm0001108,Robert Davi,director,tt2333784
nm0001108,Robert Davi,director,tt0095016
nm0001112,Andrew Davis,director,tt0311289
nm0001112,Andrew Davis,director,tt0106977
nm0001117,Bruce Davison,director,tt0100049
nm0001117,Bruce Davison,director,tt0120903
nm0001125,Benicio Del Toro,director,tt2015381
nm0001125,Benicio Del Toro,director,tt0114814
nm0001125,Benicio Del Toro,director,tt0181865
nm0001129,Jonathan Demme,director,tt0107818
nm0001129,Jonathan Demme,director,tt0102926
nm0001129,Jonathan Demme,director,tt0368008
nm0001129,Jonathan Demme,director,tt1084950
nm0001133,Brian Dennehy,director,tt0083944
nm0001133,Brian Dennehy,director,tt0088933
nm0001133,Brian Dennehy,director,tt0090022
nm0001133,Brian Dennehy,director,tt0117509
nm0001137,William Devane,director,tt0186566
nm0001139,Tom DiCillo,director,tt0113677
nm0001139,Tom DiCillo,director,tt0104567
nm0001147,Shannen Doherty,director,tt0097493
nm0001147,Shannen Doherty,director,tt0113749
nm0001149,Richard Donner,director,tt0089457
nm0001149,Richard Donner,director,tt0093409
nm0001155,Patrick Duffy,director,tt1414382
nm0001159,Faye Dunaway,director,tt0082766
nm0001162,Griffin Dunne,director,tt1333125
nm0001162,Griffin Dunne,director,tt0790636
nm0001162,Griffin Dunne,director,tt0088680
nm0001162,Griffin Dunne,director,tt0082010
nm0001163,Roy Dupuis,director,tt0460505
nm0001163,Roy Dupuis,director,tt0114367
nm0001165,Charles S. Dutton,director,tt0117913
nm0001165,Charles S. Dutton,director,tt1038686
nm0001165,Charles S. Dutton,director,tt0348836
nm0001177,Chris Eigeman,director,tt0100142
nm0001177,Chris Eigeman,director,tt0120728
nm0001185,Hector Elizondo,director,tt0100405
nm0001185,Hector Elizondo,director,tt0368933
nm0001185,Hector Elizondo,director,tt0163187
nm0001185,Hector Elizondo,director,tt0109254
nm0001187,Noah Emmerich,director,tt0115639
nm0001187,Noah Emmerich,director,tt0245562
nm0001187,Noah Emmerich,director,tt1650062
nm0001188,Nora Ephron,director,tt1135503
nm0001188,Nora Ephron,director,tt0098635
nm0001188,Nora Ephron,director,tt0128853
nm0001200,Gary Farmer,director,tt0165798
nm0001200,Gary Farmer,director,tt0112817
nm0001200,Gary Farmer,director,tt0120321
nm0001206,Abel Ferrara,director,tt0133122
nm0001206,Abel Ferrara,director,tt0099939
nm0001206,Abel Ferrara,director,tt0103759
nm0001208,Miguel Ferrer,director,tt0093870
nm0001208,Miguel Ferrer,director,tt0105665
nm0001208,Miguel Ferrer,director,tt0181865
nm0001209,William Fichtner,director,tt1502404
nm0001209,William Fichtner,director,tt0265086
nm0001212,Joseph Fiennes,director,tt0379889
nm0001212,Joseph Fiennes,director,tt0138097
nm0001212,Joseph Fiennes,director,tt0127536
nm0001214,Mike Figgis,director,tt0096180
nm0001214,Mike Figgis,director,tt0113627
nm0001216,Tara Fitzgerald,director,tt0111201
nm0001216,Tara Fitzgerald,director,tt0115744
nm0001216,Tara Fitzgerald,director,tt1528100
nm0001219,Gary Fleder,director,tt0313542
nm0001219,Gary Fleder,director,tt0119468
nm0001219,Gary Fleder,director,tt0160399
nm0001219,Gary Fleder,director,tt0114660
nm0001226,James Foley,director,tt0098994
nm0001226,James Foley,director,tt0104348
nm0001226,James Foley,director,tt0090670
nm0001227,Megan Follows,director,tt0090021
nm0001228,Peter Fonda,director,tt0120402
nm0001228,Peter Fonda,director,tt0486946
nm0001228,Peter Fonda,director,tt0381849
nm0001232,Milos Forman,director,tt0086879
nm0001232,Milos Forman,director,tt0117318
nm0001233,Robert Forster,director,tt1033575
nm0001233,Robert Forster,director,tt2302755
nm0001233,Robert Forster,director,tt0119396
nm0001241,Stephen Frears,director,tt0094947
nm0001241,Stephen Frears,director,tt0301199
nm0001241,Stephen Frears,director,tt2431286
nm0001243,William Friedkin,director,tt0080569
nm0001243,William Friedkin,director,tt0090180
nm0001244,Sadie Frost,director,tt0346156
nm0001244,Sadie Frost,director,tt0103874
nm0001244,Sadie Frost,director,tt0199727
nm0001252,Vincent Gallo,director,tt0330099
nm0001252,Vincent Gallo,director,tt0106307
nm0001252,Vincent Gallo,director,tt0118789
nm0001261,Rebecca Gayheart,director,tt0146336
nm0001261,Rebecca Gayheart,director,tt0155776
nm0001262,Ben Gazzara,director,tt0098206
nm0001262,Ben Gazzara,director,tt0118715
nm0001263,Jason Gedrick,director,tt0101393
nm0001266,Gil Gerard,director,tt3799694
nm0001269,Cynthia Gibb,director,tt0096101
nm0001274,Paul Michael Glaser,director,tt0093894
nm0001274,Paul Michael Glaser,director,tt0335438
nm0001281,Bobcat Goldthwait,director,tt0102898
nm0001281,Bobcat Goldthwait,director,tt0096061
nm0001282,Tony Goldwyn,director,tt0472399
nm0001282,Tony Goldwyn,director,tt0844708
nm0001282,Tony Goldwyn,director,tt0099653
nm0001286,Elizabeth Gracen,director,tt2866360
nm0001290,Richard E. Grant,director,tt0102070
nm0001290,Richard E. Grant,director,tt0280707
nm0001290,Richard E. Grant,director,tt4595882
nm0001291,Rupert Graves,director,tt0093512
nm0001291,Rupert Graves,director,tt0434409
nm0001291,Rupert Graves,director,tt0795368
nm0001298,Richard Grieco,director,tt0120770
nm0001306,Larry Hagman,director,tt0119942
nm0001306,Larry Hagman,director,tt0113987
nm0001317,Renny Harlin,director,tt0106582
nm0001317,Renny Harlin,director,tt0112760
nm0001319,Mark Harmon,director,tt0360139
nm0001319,Mark Harmon,director,tt0094072
nm0001319,Mark Harmon,director,tt0322330
nm0001325,Hal Hartley,director,tt0103130
nm0001325,Hal Hartley,director,tt0444628
nm0001325,Hal Hartley,director,tt0109093
nm0001331,Todd Haynes,director,tt0120879
nm0001331,Todd Haynes,director,tt0368794
nm0001331,Todd Haynes,director,tt2402927
nm0001331,Todd Haynes,director,tt0297884
nm0001332,Robert Hays,director,tt0080339
nm0001332,Robert Hays,director,tt0426592
nm0001332,Robert Hays,director,tt0088889
nm0001338,Brian Helgeland,director,tt0453562
nm0001338,Brian Helgeland,director,tt0183790
nm0001340,Katherine Helmond,director,tt0093693
nm0001340,Katherine Helmond,director,tt0088846
nm0001348,Werner Herzog,director,tt0790724
nm0001353,Walter Hill,director,tt0090605
nm0001353,Walter Hill,director,tt0088194
nm0001353,Walter Hill,director,tt0083511
nm0001355,Michael Hoffman,director,tt0095916
nm0001355,Michael Hoffman,director,tt0117247
nm0001358,Hal Holbrook,director,tt0758758
nm0001358,Hal Holbrook,director,tt0443272
nm0001358,Hal Holbrook,director,tt0083767
nm0001361,Tobe Hooper,director,tt0084516
nm0001361,Tobe Hooper,director,tt0089489
nm0001361,Tobe Hooper,director,tt0092076
nm0001364,Bob Hoskins,director,tt0108255
nm0001364,Bob Hoskins,director,tt0096438
nm0001364,Bob Hoskins,director,tt0091538
nm0001367,C. Thomas Howell,director,tt0091209
nm0001367,C. Thomas Howell,director,tt0086066
nm0001367,C. Thomas Howell,director,tt0087985
nm0001367,C. Thomas Howell,director,tt0083866
nm0001370,Finola Hughes,director,tt1758692
nm0001370,Finola Hughes,director,tt0086361
nm0001378,Anjelica Huston,director,tt0120631
nm0001378,Anjelica Huston,director,tt0099703
nm0001378,Anjelica Huston,director,tt0100944
nm0001378,Anjelica Huston,director,tt0101272
nm0001382,Peter Hyams,director,tt0082869
nm0001382,Peter Hyams,director,tt0111438
nm0001382,Peter Hyams,director,tt0120004
nm0001392,Peter Jackson,director,tt0167260
nm0001392,Peter Jackson,director,tt0120737
nm0001392,Peter Jackson,director,tt0167261
nm0001398,Jenna Jameson,director,tt0119951
nm0001399,Marianne Jean-Baptiste,director,tt0117589
nm0001399,Marianne Jean-Baptiste,director,tt0266987
nm0001401,Angelina Jolie,director,tt0824747
nm0001401,Angelina Jolie,director,tt1587310
nm0001401,Angelina Jolie,director,tt0172493
nm0001403,Neil Jordan,director,tt0117039
nm0001403,Neil Jordan,director,tt0411195
nm0001403,Neil Jordan,director,tt0104036
nm0001405,Janusz Kaminski,director,tt0181689
nm0001405,Janusz Kaminski,director,tt1568911
nm0001405,Janusz Kaminski,director,tt0108052
nm0001405,Janusz Kaminski,director,tt0120815
nm0001408,Shekhar Kapur,director,tt0127536
nm0001408,Shekhar Kapur,director,tt0240510
nm0001408,Shekhar Kapur,director,tt0414055
nm0001410,Lawrence Kasdan,director,tt0090022
nm0001410,Lawrence Kasdan,director,tt0111756
nm0001410,Lawrence Kasdan,director,tt0085244
nm0001411,William Katt,director,tt0091223
nm0001418,David Keith,director,tt0113419
nm0001418,David Keith,director,tt0084434
nm0001418,David Keith,director,tt0287978
nm0001429,Takeshi Kitano,director,tt0199683
nm0001429,Takeshi Kitano,director,tt0363226
nm0001433,Yaphet Kotto,director,tt0095631
nm0001437,Emir Kusturica,director,tt0097223
nm0001437,Emir Kusturica,director,tt0106307
nm0001438,Neil LaBute,director,tt0119517
nm0001438,Neil LaBute,director,tt0119361
nm0001444,Lorenzo Lamas,director,tt0086985
nm0001453,Piper Laurie,director,tt0133751
nm0001460,Mimi Leder,director,tt0119874
nm0001460,Mimi Leder,director,tt4669788
nm0001460,Mimi Leder,director,tt0120647
nm0001469,Barry Levinson,director,tt0120885
nm0001469,Barry Levinson,director,tt0101516
nm0001469,Barry Levinson,director,tt0095953
nm0001486,Sidney Lumet,director,tt0292963
nm0001490,Adrian Lyne,director,tt0107211
nm0001490,Adrian Lyne,director,tt0093010
nm0001490,Adrian Lyne,director,tt0085549
nm0001490,Adrian Lyne,director,tt0099871
nm0001492,Kyle MacLachlan,director,tt0087182
nm0001492,Kyle MacLachlan,director,tt0090756
nm0001493,Peter MacNicol,director,tt0084707
nm0001494,Ralph Macchio,director,tt0097647
nm0001494,Ralph Macchio,director,tt0087538
nm0001494,Ralph Macchio,director,tt0091326
nm0001494,Ralph Macchio,director,tt0086066
nm0001497,Tobey Maguire,director,tt0120789
nm0001497,Tobey Maguire,director,tt0145487
nm0001497,Tobey Maguire,director,tt0185014
nm0001502,Luis Mandoki,director,tt0139462
nm0001503,Dinah Manoff,director,tt0081283
nm0001503,Dinah Manoff,director,tt0094862
nm0001505,Joe Mantegna,director,tt0108065
nm0001505,Joe Mantegna,director,tt0120533
nm0001505,Joe Mantegna,director,tt0109190
nm0001508,Penny Marshall,director,tt0094737
nm0001508,Penny Marshall,director,tt0099077
nm0001508,Penny Marshall,director,tt0104694
nm0001515,Joseph Mazzello,director,tt0110997
nm0001515,Joseph Mazzello,director,tt0107290
nm0001515,Joseph Mazzello,director,tt1285016
nm0001515,Joseph Mazzello,director,tt0112757
nm0001517,Catherine McCormack,director,tt0463854
nm0001517,Catherine McCormack,director,tt0112573
nm0001517,Catherine McCormack,director,tt0266987
nm0001517,Catherine McCormack,director,tt0318081
nm0001518,Dylan McDermott,director,tt2302755
nm0001518,Dylan McDermott,director,tt0107206
nm0001518,Dylan McDermott,director,tt1659337
nm0001524,Paul McGann,director,tt0238546
nm0001524,Paul McGann,director,tt0108333
nm0001524,Paul McGann,director,tt0094336
nm0001528,Don McKellar,director,tt0120907
nm0001528,Don McKellar,director,tt0120802
nm0001528,Don McKellar,director,tt0156729
nm0001530,William McNamara,director,tt0112722
nm0001530,William McNamara,director,tt0096171
nm0001532,John McTiernan,director,tt0107362
nm0001532,John McTiernan,director,tt0095016
nm0001532,John McTiernan,director,tt0093773
nm0001532,John McTiernan,director,tt0246894
nm0001538,Jonny Lee Miller,director,tt0219653
nm0001538,Jonny Lee Miller,director,tt0117951
nm0001538,Jonny Lee Miller,director,tt0297284
nm0001538,Jonny Lee Miller,director,tt0402022
nm0001555,Rob Morrow,director,tt0246072
nm0001555,Rob Morrow,director,tt0110932
nm0001556,David Morse,director,tt0120689
nm0001556,David Morse,director,tt0118884
nm0001556,David Morse,director,tt0816711
nm0001556,David Morse,director,tt0887912
nm0001564,Bebe Neuwirth,director,tt0113497
nm0001564,Bebe Neuwirth,director,tt0251127
nm0001564,Bebe Neuwirth,director,tt0162677
nm0001565,Mike Newell,director,tt0330373
nm0001565,Mike Newell,director,tt0119008
nm0001565,Mike Newell,director,tt0109831
nm0001565,Mike Newell,director,tt0104522
nm0001566,Mike Nichols,director,tt0376541
nm0001566,Mike Nichols,director,tt0115685
nm0001568,Lisa Niemi,director,tt0096094
nm0001572,Danny Nucci,director,tt0116213
nm0001572,Danny Nucci,director,tt0120338
nm0001572,Danny Nucci,director,tt0106246
nm0001572,Danny Nucci,director,tt0112740
nm0001574,Michael O'Keefe,director,tt0465538
nm0001574,Michael O'Keefe,director,tt0080487
nm0001574,Michael O'Keefe,director,tt0237572
nm0001579,Edward James Olmos,director,tt0094027
nm0001579,Edward James Olmos,director,tt0083658
nm0001579,Edward James Olmos,director,tt0120094
nm0001594,Anne Parillaud,director,tt0104511
nm0001594,Anne Parillaud,director,tt0104812
nm0001594,Anne Parillaud,director,tt0100263
nm0001594,Anne Parillaud,director,tt0120744
nm0001595,Michael Paré,director,tt0159097
nm0001595,Michael Paré,director,tt1189340
nm0001595,Michael Paré,director,tt0119313
nm0001600,Adrian Paul,director,tt0144964
nm0001601,David Paymer,director,tt0120202
nm0001601,David Paymer,director,tt0112346
nm0001601,David Paymer,director,tt0113161
nm0001602,Guy Pearce,director,tt0887912
nm0001602,Guy Pearce,director,tt0119488
nm0001602,Guy Pearce,director,tt0209144
nm0001602,Guy Pearce,director,tt2345737
nm0001607,Sydney Penny,director,tt0089767
nm0001609,Rosie Perez,director,tt0108451
nm0001609,Rosie Perez,director,tt0106881
nm0001609,Rosie Perez,director,tt0105812
nm0001609,Rosie Perez,director,tt0102536
nm0001615,Elizabeth Peña,director,tt0317705
nm0001615,Elizabeth Peña,director,tt0120812
nm0001615,Elizabeth Peña,director,tt0116905
nm0001615,Elizabeth Peña,director,tt0093378
nm0001617,Lou Diamond Phillips,director,tt0093378
nm0001617,Lou Diamond Phillips,director,tt0115956
nm0001617,Lou Diamond Phillips,director,tt0120609
nm0001617,Lou Diamond Phillips,director,tt0094027
nm0001631,Sarah Polley,director,tt0139239
nm0001631,Sarah Polley,director,tt0363547
nm0001631,Sarah Polley,director,tt0120255
nm0001631,Sarah Polley,director,tt0314412
nm0001639,Alex Proyas,director,tt0448011
nm0001639,Alex Proyas,director,tt0109506
nm0001639,Alex Proyas,director,tt0343818
nm0001639,Alex Proyas,director,tt0118929
nm0001641,Vincent Perez,director,tt0110963
nm0001644,Aidan Quinn,director,tt0817177
nm0001644,Aidan Quinn,director,tt0106387
nm0001644,Aidan Quinn,director,tt0120791
nm0001644,Aidan Quinn,director,tt0110322
nm0001650,Michael Rapaport,director,tt0115639
nm0001650,Michael Rapaport,director,tt0149261
nm0001650,Michael Rapaport,director,tt0108399
nm0001650,Michael Rapaport,director,tt0216216
nm0001652,John Ratzenberger,director,tt0317219
nm0001652,John Ratzenberger,director,tt0114709
nm0001652,John Ratzenberger,director,tt1453405
nm0001675,Robert Rodriguez,director,tt0287717
nm0001675,Robert Rodriguez,director,tt0104815
nm0001676,Nicolas Roeg,director,tt0100944
nm0001681,George A. Romero,director,tt0095652
nm0001681,George A. Romero,director,tt0418819
nm0001681,George A. Romero,director,tt0848557
nm0001692,Ken Russell,director,tt0080360
nm0001700,Nancy Savoca,director,tt0098528
nm0001701,Devon Sawa,director,tt0112642
nm0001701,Devon Sawa,director,tt0138510
nm0001701,Devon Sawa,director,tt0114011
nm0001701,Devon Sawa,director,tt0195714
nm0001703,Maximilian Schell,director,tt0120877
nm0001703,Maximilian Schell,director,tt0120647
nm0001707,Paul Schrader,director,tt6053438
nm0001707,Paul Schrader,director,tt0118564
nm0001708,Joel Schumacher,director,tt0106856
nm0001708,Joel Schumacher,director,tt0183649
nm0001708,Joel Schumacher,director,tt0118688
nm0001709,Til Schweiger,director,tt0119472
nm0001709,Til Schweiger,director,tt0133189
nm0001709,Til Schweiger,director,tt0361748
nm0001710,David Schwimmer,director,tt0120828
nm0001710,David Schwimmer,director,tt1277953
nm0001714,Campbell Scott,director,tt0105415
nm0001714,Campbell Scott,director,tt1872181
nm0001714,Campbell Scott,director,tt0115678
nm0001716,Tony Scott,director,tt0108399
nm0001716,Tony Scott,director,tt0092099
nm0001717,Kyle Secor,director,tt0102945
nm0001717,Kyle Secor,director,tt0101587
nm0001717,Kyle Secor,director,tt0109676
nm0001718,Kyra Sedgwick,director,tt0361127
nm0001718,Kyra Sedgwick,director,tt0117333
nm0001718,Kyra Sedgwick,director,tt0114496
nm0001720,Ivan Sergei,director,tt7335154
